CODINST,NOMBREINSTITUCION,CODIGOMUNICIPIO,NOMBREMUNICIPIO,DEPARTAMENTO,CALENDARIO,NATURALEZA,JORNADA,EVALUADOS,PROMLECTURACRITICA,PROMMATEMATICA,PROMSOCIALESYCIUDADANAS,PROMCIENCIASNATURALES,PROMINGLES,DESVLECTURACRITICA,DESVMATEMATICA,DESVSOCIALESYCIUDADANAS,DESVCIENCIASNATURALES,DESVINGLES,PERIODO
001891,LICEO FRANCISCO RESTREPO MOLINA,05266,ENVIGADO,ANTIOQUIA,A,NO OFICIAL,COMPLETA,157,"60,9235668789809","58,9171974522293","59,7707006369427","57,4267515923567","61,1146496815287","7,75716492725529","10,8792685601133","9,47322313456424","9,06402003815088","10,7607835912765",59
001917,I. E. ESCUELA NORMAL SUPERIOR MARIANO OSPINA RODRIGUEZ,05282,FREDONIA,ANTIOQUIA,A,OFICIAL,COMPLETA,44,"54,4318181818182","52,2727272727273","51,75","52,9090909090909","51,1363636363636","7,5679794460877","9,56827032645761","9,65720600934746","7,65481511881059","8,35433576080279",53
001925,COLEGIO EFE GOMEZ,05282,FREDONIA,ANTIOQUIA,A,OFICIAL,COMPLETA,59,"51,1525423728814","49,6779661016949",49,"47,5084745762712","47,6610169491525","8,38474303951474","11,0678793999855","10,5454680574986","9,39437263941215","9,40764577075389",49
001933,I. E. PEDRO ANTONIO ELEJALDE,05284,FRONTINO,ANTIOQUIA,A,OFICIAL,COMPLETA,43,"54,4651162790698","48,5348837209302","50,3023255813953","49,0697674418605","43,4651162790698","8,11333070355233","9,15826152459209","9,29550552871279","8,80582964057985","7,08905540490243",50
001958,INSTITUCIÓN EDUCATIVA MANUEL JOSÉ SIERRA,05308,GIRARDOTA,ANTIOQUIA,A,OFICIAL,MAÑANA,73,"53,2465753424658","50,7808219178082","50,5479452054795","51,7260273972603","47,8219178082192","10,8650571685332","11,189338396863","11,7450238823493","9,94465277028118","9,44478466573164",51
001966,LICEO DE GOMEZ PLATA,05310,GOMEZ PLATA,ANTIOQUIA,A,OFICIAL,COMPLETA,44,"57,2272727272727","56,4772727272727","56,3409090909091","57,7045454545455","53,4772727272727","9,50853627833686","13,3128520459858","10,7594051487215","9,87969386931469","10,6454240335518",57
001974,COLEGIO GRANADA,05313,GRANADA,ANTIOQUIA,A,OFICIAL,COMPLETA,37,"56,5135135135135","55,8108108108108","52,6216216216216","52,7027027027027","49,6756756756757","8,75157643456824","9,55056088474458","11,5213602383461","9,32399790524091","7,30697556393149",54
001982,I. E. SANTO TOMAS DE AQUINO,05318,GUARNE,ANTIOQUIA,A,OFICIAL,MAÑANA,177,"56,9943502824859","57,5028248587571","54,0395480225989","55,9039548022599","53,2372881355932","7,82877644505226","10,3737673384848","9,9014241296167","8,22115039493424","10,5808666024363",56
002006,COLEGIO EL ROSARIO,05360,ITAGUI,ANTIOQUIA,A,NO OFICIAL,MAÑANA,36,"60,1666666666667","53,4722222222222","53,7222222222222","52,8611111111111","55,0277777777778","8,66684981491463","10,1685400303685","9,455493070504","8,13160598363053","11,3225088363492",55
002014,COLEGIO LA INMACULADA,05360,ITAGUI,ANTIOQUIA,A,NO OFICIAL,COMPLETA,24,"61,375","60,875","58,4583333333333","58,125",62,"6,4323401651343","8,50223755715287","7,75706783838296","6,46940962295364","10,2448290243972",60
002022,COL SAN JUAN EUDES,05001,MEDELLIN,ANTIOQUIA,A,NO OFICIAL,MAÑANA,91,"54,3406593406593","51,4175824175824","50,3736263736264","49,8241758241758","49,043956043956","8,65155063843057","9,90181345238889","11,6929687815165","8,69686202232788","9,08223184503321",51
002048,INSTITUTO CRISTO REY,05360,ITAGUI,ANTIOQUIA,A,NO OFICIAL,COMPLETA,62,"60,4193548387097","57,8709677419355","57,9677419354839","56,4516129032258","59,4516129032258","6,90342843571999","9,11580121739214","9,49023266991027","7,76642082544228","10,0517960541026",58
002063,INSTITUCION EDUCATIVA SAN JOSE,05360,ITAGUI,ANTIOQUIA,A,OFICIAL,MAÑANA,128,"60,328125","60,0546875","58,28125","59,859375","54,90625","7,50129581981526","9,90133101189363","8,51486657299488","7,30950667249682","10,3265101086292",59
002071,INSTITUCION EDUCATIVA ENRIQUE VELEZ,05360,ITAGUI,ANTIOQUIA,A,OFICIAL,MAÑANA,116,"56,6293103448276","51,6120689655172","52,8965517241379","51,9827586206897","52,2155172413793","8,4313392328485","10,9272468004837","10,1256276759559","9,36504393881908","11,0373327232252",53
002097,COLEGIO PEDRO NEL OSPINA,05361,ITUANGO,ANTIOQUIA,A,OFICIAL,COMPLETA,133,"48,0300751879699","43,4812030075188","47,4360902255639","46,2556390977444","42,9248120300752","8,12304974227759","10,5108900985131","9,36576080769465","7,95979874054457","8,13580196653299",46
002147,COLEGIO MARIA AUXILIADORA,05376,LA CEJA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,20,"59,4","58,2","58,8","58,7","61,95","10,6048648220869","8,35148899424843","8,88286345487167","6,14817045957576","8,98815009361009",59
002154,COLEGIO SALESIANO SANTO DOMINGO SAVIO,05376,LA CEJA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,43,"61,8604651162791","60,3953488372093","59,6976744186047","60,5116279069767","62,6279069767442","8,41365498785792","10,019361102347","8,69738571482404","7,66678703742956","11,3200691059096",61
002188,COLEGIO LA PRESENTACION,05380,LA ESTRELLA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,33,"62,3333333333333","57,5151515151515","59,3333333333333","59,3333333333333","64,2424242424242","6,69732533677935","7,43774668549392","8,54278447970371","6,20315779798214","11,1047014340501",60
002196,I. E. BERNARDO ARANGO MACIAS,05380,LA ESTRELLA,ANTIOQUIA,A,OFICIAL,TARDE,19,"58,1578947368421","51,8421052631579","56,2631578947368","53,5263157894737","50,5263157894737","9,25720834986167","11,051712576664","7,7088845227306","8,61760743447605","11,2515106198266",55
002204,COLEGIO DIVINO SALVADOR( ANTES SEMINARIO DIVINO SALVADOR),05380,LA ESTRELLA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,50,"59,9","52,98","59,3","55,88","60,54","8,3231911070263","11,94458292384","9,60707647348281","10,3640666512243","12,6106692761263",57
002220,I. E. SAN FRANCISCO DE ASIS,05411,LIBORINA,ANTIOQUIA,A,OFICIAL,COMPLETA,22,"50,7272727272727","49,2272727272727","47,2272727272727","48,1363636363636",43,"8,70786080658389","9,68519645144229","12,3401467081725","10,1573124236185","7,89816132912923",48
002253,LICEO MANUELA BELTRAN,05425,MACEO,ANTIOQUIA,A,OFICIAL,MAÑANA,29,"51,6551724137931","50,0689655172414","51,7586206896552","50,4137931034483","48,2758620689655","8,2170374487097","8,51440390700521","8,63818421897711","7,74835116736509","8,56027599573476",51
002261,I. E. SAN JOSE,05440,MARINILLA,ANTIOQUIA,A,OFICIAL,MAÑANA,81,"54,2716049382716","53,6666666666667","52,5185185185185","53,641975308642","49,283950617284","7,70553753102114","11,3037604362442","8,98625493616656","8,65636852550668","9,22257362114995",53
002279,INSTITUTO TECNICO INDUSTRIAL SIMONA DUQUE,05440,MARINILLA,ANTIOQUIA,A,OFICIAL,MAÑANA,98,"57,2755102040816","56,5408163265306","54,6224489795918","55,8673469387755","53,6428571428571","7,3341182819833","9,45108772155647","9,32739597048145","8,48727094809832","8,18503789611415",56
002287,COLEGIO NOCTURNO MONSEÑOR EMILIO BOTERO GONZALEZ,05440,MARINILLA,ANTIOQUIA,A,OFICIAL,NOCTURNA,45,"48,6222222222222","42,5555555555556","44,6888888888889","46,0444444444444","42,7555555555556","7,96666032711806","9,41361575677283","8,7147268830678","8,29006951269123","7,92910506114701",45
002295,I. E. NORMAL SUPERIOR RAFAEL MARIA GIRALDO,05440,MARINILLA,ANTIOQUIA,A,OFICIAL,MAÑANA,154,"57,0064935064935","53,7012987012987","54,4545454545455","54,3181818181818","53,7337662337662","9,58723058231728","11,7729777388008","10,5068237453987","9,15495119119328","10,8760348213488",55
002303,I. E. MARIANO J. VILLEGAS,05467,MONTEBELLO,ANTIOQUIA,A,OFICIAL,COMPLETA,30,"56,1","52,8666666666667","54,6333333333333","55,3","48,2666666666667","7,60376494766312","10,2477359428326","9,56460188379016","6,71154435180212","7,21556427565384",54
002311,I. E. INMACULADA CONCEPCION,05483,NARIÑO,ANTIOQUIA,A,OFICIAL,COMPLETA,36,"48,7777777777778","44,6388888888889","46,0277777777778","47,8055555555556","42,5","8,42483102369287","9,01792747104432","10,989569369208","7,49407173111594","7,19722168617863",46
002329,LICEO EL SALVADOR,05576,PUEBLORRICO,ANTIOQUIA,A,OFICIAL,COMPLETA,40,"54,625","50,625","53,775","52,875","49,975","9,47246346535916","11,8488071454147","10,5550753377044","8,94767553255578","9,64095829900103",53
002337,COLEGIO ANTONIO NARIÑO,05579,PUERTO BERRIO,ANTIOQUIA,A,OFICIAL,MAÑANA,114,"49,2280701754386","44,3157894736842","45,3421052631579","44,3771929824561","42,0789473684211","8,83580315997123","10,2165194959024","9,90023593834204","8,78090280084152","7,5082783066392",46
002352,LICEO IGNACIO YEPES YEPES,05604,REMEDIOS,ANTIOQUIA,A,OFICIAL,TARDE,2,48,"43,5",53,49,"36,5","5,65685424949238","0,707106781186548","8,48528137423857","8,48528137423857","0,707106781186548",47
002360,COLEGIO LA PRESENTACION,05615,RIONEGRO,ANTIOQUIA,A,NO OFICIAL,COMPLETA,55,"62,1636363636364","61,8545454545455","61,7454545454545","60,3090909090909","65,8363636363636","7,84989652294063","9,41515362833331","8,54881014423381","7,0942666660212","9,06103509000803",62
002378,INSTITUTO TECNICO INDUSTRIAL SANTIAGO DE ARMA,05615,RIONEGRO,ANTIOQUIA,A,OFICIAL,TARDE,84,"62,4166666666667","68,3214285714286","60,9880952380952","62,297619047619","61,2380952380952","7,46753347665075","6,70939049587679","7,46476711863128","9,55488868994418","9,99230914810497",63
002402,INSTITUCION EDUCATIVA JOSEFINA  MUÑOZ GONZALEZ,05615,RIONEGRO,ANTIOQUIA,A,OFICIAL,TARDE,143,"59,6993006993007","57,4125874125874","57,4825174825175","56,7412587412587","57,2797202797203","7,61118058714086","9,59410666475884","8,66501233052051","7,75660852880956","9,91755137487668",58
002410,LICEO JOSE MARIA CORDOBA,05615,RIONEGRO,ANTIOQUIA,A,OFICIAL,COMPLETA,59,"57,3220338983051","56,864406779661","54,2033898305085","54,1186440677966","52,4745762711864","8,54489296550487","10,9173345665769","9,00340866679249","8,18131754367463","10,3045954465645",55
002428,COLEGIO EL CARMELO,05631,SABANETA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,63,"63,1111111111111","61,6190476190476","60,3333333333333","60,0634920634921","65,5238095238095","6,95170230048382","9,32120124376296","8,38008391674051","7,34379926256205","10,4863307996912",62
002436,COLEGIO PADRE RAMON ARCILA R,05631,SABANETA,ANTIOQUIA,A,NO OFICIAL,COMPLETA,33,"61,5151515151515","60,5151515151515","59,7272727272727","58,5454545454545","60,8484848484848","7,55033613540323","9,95967247240469","6,99228470920238","7,2847911307176","12,5427299962",60
002469,I. E. JOSE FELIX DE RESTREPO VELEZ,05631,SABANETA,ANTIOQUIA,A,OFICIAL,MAÑANA,90,"57,7111111111111","55,1444444444444","55,1111111111111","55,4444444444444",53,"7,86579059427016","9,47327537428864","9,47195083835135","8,31150699718737","9,54704495724883",56
002477,LICEO JULIO RESTREPO,05642,SALGAR,ANTIOQUIA,A,OFICIAL,MAÑANA,68,"53,8676470588235","49,5735294117647","51,9705882352941","51,4411764705882","46,3088235294118","7,95116514838278","9,331884320397","8,5500643067064","8,41353272553315","7,90665193769877",51
002485,LICEO JUAN XXIII,05647,SAN ANDRES,ANTIOQUIA,A,OFICIAL,COMPLETA,52,"51,4807692307692","46,9230769230769","48,5576923076923","47,5192307692308","42,9423076923077","7,7116931449188","10,1553543374644","9,06060955733818","8,41448420847772","6,32273662994944",48
002493,LICEO JOAQUIN CARDENAS GOMEZ,05649,SAN CARLOS,ANTIOQUIA,A,OFICIAL,COMPLETA,78,"56,5128205128205","53,0769230769231","52,8333333333333","51,5384615384615","48,5641025641026","8,68756925001807","9,24102826511224","10,0884615416354","7,89984761926408","8,71420655810935",53
002501,I. E.  ESCUELA NORMAL SUPERIOR GENOVEVA DIAZ,05656,SAN JERONIMO,ANTIOQUIA,A,OFICIAL,COMPLETA,69,"52,9710144927536","48,6811594202899","50,695652173913","50,3913043478261","46,6231884057971","8,53534349991561","7,64947663266077","9,24074154750722","8,74006560633666","7,23980307108549",50
002519,I. E. FRANCISCO ABEL GALLEGO,05658,SAN JOSE DE LA MONTAÑA,ANTIOQUIA,A,OFICIAL,COMPLETA,38,"49,3947368421053","44,0263157894737","45,9210526315789","47,0526315789474","45,7105263157895","8,52829780450881","9,56764491936167","8,03835931541017","6,84953093056054","8,10374586304397",47
002527,LICEO SAN LUIS,05660,SAN LUIS,ANTIOQUIA,A,OFICIAL,MAÑANA,52,"56,5","52,9807692307692","53,5576923076923","54,2307692307692",50,"9,50438495292217","11,7698357971044","10,5874758819337","9,18569942391355","10,7666879135346",54
002535,LICEO PIO XII,05664,SAN PEDRO,ANTIOQUIA,A,OFICIAL,COMPLETA,105,"51,8761904761905","47,8666666666667","48,5238095238095","49,0285714285714",45,"8,91271265588916","9,78918817513511","10,1176685119259","8,56699519046244","8,41815802984148",49
002543,I.E. ESCUELA NORMAL SUPERIOR SEÑOR DE LOS MILAGROS,05664,SAN PEDRO,ANTIOQUIA,A,OFICIAL,COMPLETA,78,"54,4871794871795","52,3846153846154","52,1794871794872","50,7435897435897","50,6538461538462","9,46729653225796","11,4020171025128","9,79761909819625","9,71868717743711","9,8808839752255",52
002568,COLEGIO SAN RAFAEL,05667,SAN RAFAEL,ANTIOQUIA,A,OFICIAL,COMPLETA,65,"55,4923076923077","52,7846153846154","51,5538461538462","52,1384615384615","51,4461538461538","8,24265407219338","11,59403444084","10,3712806122707","9,29697014333992","10,4553078165333",53
002576,I. E. PRESBITERO ABRAHAN JARAMILLO,05670,SAN ROQUE,ANTIOQUIA,A,OFICIAL,COMPLETA,48,"50,8541666666667","46,5","45,875","46,6875","42,9791666666667","8,41222409261648","10,2770142199277","9,44553254752653","8,89455068650989","8,9049103913523",47
002618,I. E CARDENAL ANIBAL MUÑOZ DUQUE,05686,SANTA ROSA DE OSOS,ANTIOQUIA,A,OFICIAL,COMPLETA,111,"53,5675675675676","50,8378378378378","50,4954954954955","51,3243243243243","45,1801801801802","9,052997114589","10,1502714164701","10,0044298132685","8,45217794650066","7,99454154487263",51
002626,I.E.R. MONSEÑOR MIGUEL ANGEL BUILES,05686,SANTA ROSA DE OSOS,ANTIOQUIA,A,OFICIAL,COMPLETA,18,"49,5","45,0555555555556","45,0555555555556","46,3333333333333","44,5","5,17061834964127","11,2064698866441","8,04013624571582","8,26046573249033","7,22943330298807",46
002634,I. E. ESCUELA NORMAL SUPERIOR PEDRO JUSTO BERRIO,05686,SANTA ROSA DE OSOS,ANTIOQUIA,A,OFICIAL,COMPLETA,70,"57,3285714285714","56,6857142857143","58,8714285714286","57,0142857142857","55,3428571428571","7,95953794553542","7,37119905913266","9,12540875172879","7,61861347106756","10,1793848427298",57
002659,I.E. TECNICO INDUSTRIAL TOMAS CARRASQUILLA,05690,SANTO DOMINGO,ANTIOQUIA,A,OFICIAL,COMPLETA,29,"56,2068965517241","53,4827586206897","53,6206896551724","53,6896551724138","49,5862068965517","7,21298090917057","9,99149884957626","8,09944351308625","8,12888785345143","8,67886283441109",54
002675,LICEO PBRO LUIS RODOLFO GOMEZ RAMIREZ,05697,SANTUARIO,ANTIOQUIA,A,OFICIAL,TARDE,125,"56,648","52,664","53,656","51,888","51,76","8,83564627864257","10,7852527749402","11,4244389994263","9,69304373116069","10,7713778433941",54
002683,COLEGIO  MARIA AUXILIADORA,05697,SANTUARIO,ANTIOQUIA,A,NO OFICIAL,COMPLETA,28,"59,5714285714286","59,75","56,1428571428571","56,8928571428571","58,6785714285714","8,40382880741502","8,00751961411087","8,16820523245938","7,92716513578133","9,06786581705919",58
002717,I. E.TECNICO INDUSTRIAL ANTONIO ALVAREZ RESTREPO,05756,SONSON,ANTIOQUIA,A,OFICIAL,COMPLETA,49,"53,2857142857143","51,1020408163265","51,7755102040816","51,469387755102","47,2040816326531","8,27647267862342","10,1206161249352","9,14071775564892","7,42771286247301","8,3366150000983",52
002733,I. E. BRAULIO MEJIA,05756,SONSON,ANTIOQUIA,A,OFICIAL,COMPLETA,32,"54,15625","52,125","50,78125","51,1875","48,71875","9,12320463999497","10,8412295457903","10,3104531204204","9,11021227754521","9,2291067439012",52
002741,I. E. TECNICO AGROPECUARIO Y EN SALUD DE SONSÓN,05756,SONSON,ANTIOQUIA,A,OFICIAL,COMPLETA,54,"55,4444444444444","51,1296296296296","53,1111111111111","51,8703703703704","47,2592592592593","8,70191188419255","10,1368863075","9,81078856805323","8,43632374620626","8,65084832831098",52
002766,ESCUELA NORMAL SUPERIOR SANTA TERESITA,05761,SOPETRAN,ANTIOQUIA,A,OFICIAL,COMPLETA,69,"51,7971014492754","48,768115942029","50,5797101449275","47,3478260869565","45,304347826087","8,10152438478116","10,1751498435797","8,72354116760985","8,57634586755325","7,76550507396064",49
002790,COLEGIO RAFAEL J. MEJIA,05789,TAMESIS,ANTIOQUIA,A,OFICIAL,COMPLETA,77,"53,3376623376623","49,1558441558442","51,961038961039","50,7922077922078","46,3636363636364","10,3283085556797","11,6563343238829","12,3079366333076","9,61131140394601","9,48948045123914",51
002808,COLEGIO SANTO TOMAS DE AQUINO,05809,TITIRIBI,ANTIOQUIA,A,OFICIAL,COMPLETA,47,"55,1489361702128","49,4255319148936","51,2127659574468","50,468085106383","48,1276595744681","7,88774151674404","9,37328461025423","9,01914912166419","8,23790566416792","9,15237441579006",51
002824,I. E. ESCUELA NORMAL SUPERIOR SAGRADA FAMILIA,05847,URRAO,ANTIOQUIA,A,OFICIAL,COMPLETA,113,"54,8495575221239","52,0796460176991","52,4778761061947","50,353982300885","47,7699115044248","8,56615145180859","11,2560631224436","9,06828986982026","9,27257896201627","9,87602512722235",52
002832,COLEGIO SIMON BOLIVAR,05847,URRAO,ANTIOQUIA,A,OFICIAL,TARDE,77,"52,974025974026","48,8701298701299","51,6753246753247","49,8831168831169","44,9480519480519","7,46037607697111","9,85333319150996","9,47495529560563","8,97507370732676","7,60521999387004",50
002840,COLEGIO RAFAEL URIBE URIBE,05856,VALPARAISO,ANTIOQUIA,A,OFICIAL,COMPLETA,40,"54,8","53,25","52,725","52,725","48,625","8,02304373472006","9,99935895381196","10,8106962701832","9,82667092857299","8,57452248801272",53
002865,I. E. SAN JOSE,05861,VENECIA,ANTIOQUIA,A,OFICIAL,MAÑANA,55,"53,0181818181818","48,4727272727273","49,0909090909091","47,4545454545455","42,8909090909091","7,98259892026936","10,3509787432281","9,4266618090368","9,46106677451251","6,74035037904731",49
002881,COLEGIO DE MARIA,05887,YARUMAL,ANTIOQUIA,A,OFICIAL,TARDE,116,"55,1206896551724","53,6724137931034","53,0689655172414","51,8275862068966","50,0344827586207","7,59994870968253","8,98479475178115","9,23483399528869","7,63888890403283","9,26792602331359",53
002907,FUNDACIÓN ESCUELA NORMAL SUPERIOR  LA MERCED,05887,YARUMAL,ANTIOQUIA,A,NO OFICIAL,COMPLETA,27,"56,1851851851852","54,9259259259259","53,9259259259259","49,3703703703704","50,7407407407407","9,29034667332395","10,6659989107225","11,4015043741737","11,1394936639113","10,2002737240519",53
002915,COLEGIO EDUARDO AGUILAR,05890,YOLOMBO,ANTIOQUIA,A,OFICIAL,MAÑANA,53,"51,7735849056604","48,622641509434","50,0754716981132","49,9433962264151","46,3396226415094","9,03548881108003","11,2013502192547","9,73860094320095","9,26202979568406","8,48968468252551",50
002923,LICEO SANTO CRISTO DE ZARAGOZA,05895,ZARAGOZA,ANTIOQUIA,A,OFICIAL,MAÑANA,70,"49,6","46,8714285714286","47,3285714285714","45,6428571428571","43,0428571428571","8,31342549604318","10,7756050686852","10,1748787388301","9,09058393922567","6,92493020795828",47
002931,LICEO EL BAGRE,05250,EL BAGRE,ANTIOQUIA,A,OFICIAL,MAÑANA,72,"50,3055555555556","48,0694444444444","47,4027777777778","47,2083333333333","44,8472222222222","9,28824622826452","10,7890481623909","9,41329554515018","8,90946244881029","9,51005357165969",48
002956,INST ARIANO,08001,BARRANQUILLA,ATLANTICO,A,NO OFICIAL,COMPLETA,74,"62,1351351351351","61,1216216216216","57,5945945945946","59,8243243243243","64,8783783783784","7,88152743058239","9,41865345740881","10,6808225517205","7,99033338599837","9,90634597038714",61
002964,ATENEO TEC COMERCIAL,08001,BARRANQUILLA,ATLANTICO,A,NO OFICIAL,COMPLETA,15,"64,8","68,2666666666667","61,6666666666667","65,0666666666667","67,4666666666667","4,9598387070549","7,73181430072867","8,61615315776683","7,60137832113048","8,77387898143987",65
